text	label
쟤가 악의가 있었으면 , 용접공을 다 죽였겠지 , 용접공이 나쁜 직업이라고 놀렸겠냐 ? 공부 안 하면 힘든 일 한다는 뜻이잖아	0
둘이 결혼히자.웅?	0
저런사람들보면 내가죽더라도 진심 전쟁나길 기원함	0
캬 너클즈 나오네	0
결혼 남자한테 너무 불리한 제도다 결혼 하지 마라	0
어제 내가 시켜먹은 짬뽕 속 홍합 닮으셨네요	1
채찍이 본체지	0
그러게 말이야 대국의 15분의 1도 안되는 조선것들이 뭔 사건 사고가 많이 일어 나는지 저것도 아마 조선에게 배운거여	1
어 그러네?	0
정말 좋은 아빠세요~ 배우고갑니다	0
명불허전ㄹㄷ 출신	0
결혼 엄청 하고 싶은가 봄..	0
헐..완전 기대됨ㅠㅠㅠ엉엉..	0
뱀뱀 왜이렇게 귀여워요? 매력있다	0
수현아 진짜 너 왜 그랬냐 ㅡㅡㅋㅋㅋㅋ	0
우주의 기운이나 받아라 멍충아	0
찐심~~~축하드림니다~~^^	0
심시티 올타임 레전드네 ㅋㅋㅋ	0
ㅋㅋ 장난이얌 ㅋ ㅇㅂ	0
와 저와중에 트럭 옆으로 비켜주는거 진짜 센스 지리네	0
일일극이 아니라. 불편하구나	0
시계 보는 게 ㅈㄴ 웃기네 ㅋㅋㅋㅋ	1
여기 자매도 이쁜자매가있다는.	0
무현이는 인권없는겨?	1
역시 차라리 순수한 연하가 백배천배낫다	0
저런 눈먼돈 아낀다고 다른 눈먼돈 안나갈까?	0
혼자보면서 배꼽잡았네요~^^	0
닭	0
안된다 ㅋㅋㅋ	0
막사는것 그비디오보고 알았다 ㅉㅉ	0
땡구 할배 왜그러셨어요	0
아 이드라마 언제 끝나	0
이 불경한 자가!	0
맞다... 김혜림씨 나올만하지.방가방가	0
믿고 보는 배우 이유리	0
노래 틀어드리자	0
kimdduAngrybird	0
발기부전 냉동자지 에	1
트레일러도 엄청잘뽑았네	0
잘 될거예요~~^^응원합니다.화이팅	0
아직도 언론을 모르시네 이제야 이런 기사를 낸건 면책성입니다 즉 국민들에게 우리는 기사 냈다? 이런 의미요	0
완전 판박이 갈아엎기전	0
감옥은 일게이가 간다	1
빨리 꺼져라 강타 뭐하노 개새리야	1
여자보는눈이...ㅉㅉ	0
얼마를 줬길래요 불법 증여 아닌가요?	0
그럼 버려?	0
한량씨 어디?	0
ㄴ이해	0
이누야샤 보겠지	0
멘탈은 진짜 강하신 분	0
더 책임지ㅣ는 구조로 바꿔나가야 합니다	0
쪽빠뤼 차 몰고 다니니깐	1
하다못해 저게 식약처 공식 마스코트가 된 것도 아니고 일회용 홍보물에 대놓고 도라에몽으로 쓰인건데 그게 상품화라 주장하는 병신잼	1
오늘 기대기대	0
일단 존버해보죠	1
서로 배려하는 보기 좋은 부부다	0
그게 귀천이 있는 거지 귀천이란 게 물건도 아니고 각자 의식 속에 있는데	0
문재앙에 너도 닭이랑 똑같은 인간이야	1
건강한것만해도최고라생각하세요	0
난해하게 만들었네 또	0
도파랑 같이살다니 부럽다..	0
그들만의리그	0
서플잘 지어라 10련아	1
곤니치와봉주르 국내업체인가요?? 이쁘네여 디자인	0
이젠 구더기도 불쌍하게 느껴짐	0
주식 물려서 화났음	0
진짜 보기 좋아요 도니도니	0
이쁘긴진짜이쁘네ㅋㅋㅋㅋ	0
내일 ㄱㄱㄱ	0
제발 아멘	0
내일 얼굴공개 여부가 된다고 하는데 지켜봐야죠	0
자꾸 누가 떠올라 불편한데 왜 자꾸 나와?	0
아니 인덕션은 애플만 하라고	0
그냥 주인있는 개인데 혼자 산책 나갔다가 저녁때쯤 다시 집으로 돌아갈 듯	0
믿고보는 신혜선	0
잘가라, 형이 멀리는 못나간다	0
신인을 언론에서 어지간히 물고뜯네 ㅋㅋ	0
지붕위에 있네 ㅋㅋ	0
요상한 멤버땜시 망했지만 티아라는 a급였다	0
잘빠는여자 구별법이나 특징 머냐? 입술 두꺼우면 잘빰?	1
천진난만하고 좋네	0
걍 니뽕끼리 전국체전이나 해라 ㅋㅋ	1
생각하기 나름이겠지~	0
내년에 드디어나옴	0
개소리하면서 도망가지 말고 근거 가져와 씨발 새끼야 ㅋㅋㅋㅋㅋㅎㅋㅋㅋㅋㅋㅋㅋㅋ	1
즉 자기 자신이 제일 두려워하는 ‘치매’라는 현상을 타인에게 투영한 결과라고 볼 수 있음	0
태연 스타일이랑 겹치네	0
성 투더 괴	1
근데 8일만에 이정도인데 엄청잘하시네	0
ㄹㅇ ㅋㅋ	0
아니랜다 글 내려줘라	0
Parece como si siempre estuviera borracho el dopa, con razn es tan bueno	0
스폰지밥 ㅋㅋㅋㅋ	0
공항 식당에서 식사하고 있는데우리 테이블 좌측넘어에서 우측넘어에 있는 일행과 대화하더라	0
예전보다 얼굴이 좀 못해졌어.조인성	0
멀티 진짜 이악물고 안먹네 ㅋㅋ	0
와 존나 이쁘네	1
한복사진보다 훨씬 괜찮은듯..추카드려요	0
이사진은 선거끝날때까지 계속올려주시기바랍니다	0
어떤 케미가 그려질까	0
젊은 여자가 눈이 삐었네 안과에 가봐라	1
아잉유랑 연애 하고 싶다	0
김수현 여전하네요. 반가웠어요.	0
한입충	1
성훈합류? 좋아요ㅋㅋ	0
진짜 ㅋㅋㅋㅋㅈㄹ도풍년 ㅋㅋㅋ	1
낚시하며 박장대소할 때가 좋은 시기였지	0
정말최악이네요. 여자친구한테까지민폐네요	0
베데스다 수준	0
유전이 진짜 무섭다	0
이뻐요 ㅎㅎ 결혼전보다 이뻐진듯~	0
무뉴뉴 도라에몽중 ㅋㅋㅋ	0
더 두텁죠	0
코로나 배양국	0
으악 죄송해요	0
이 시대의 악	0
용팔이	0
하나 물어보자	0
개일베잡짓거리하다 니인생종친거다	1
다 유전	0
콜라버를 얼마나 한거얔ㅋ	0
캐치미이프유캔 ㅇㅂ	0
그래서 냉부에서 이연복은 레시피 다 공개하잖아근데 후기들보면 어설프게 따라하다 요리 망친다고하던데 아무나 못한다고	0
자기 생명의 위협을 못느끼고 남에게 의지하는 본능이면 저때 안죽었어도 다른데서 죽어서 제명에 못살았을거 같음	0
이거 진짜 재밌었는더 안타깝네요	0
강력계 뽑을 때 유도국대출신들 특채 있다 무도특채 그리고 강력계 들어가면 스스로 권투도장 다님 아참 레슬링선수출신 특채도 있었음	0
결제한세끼들도 다 잡아족쳐야지	1
솟대는 뭐야 ㅋㅋ	0
쌈디나래 존좋 ㅋㅋㅋ	0
하루만 너의 윌슨이 되고 싶어어	0
대답좀해봐 ㅋㅋㅋㅋ	0
라인업 죽인다	0
와 이건 어떻게 잘하는거지 대단하다'	0
문재인에게 잘보이려 날리다	0
유부우동 안먹었노	0
이런게 개혁이죠~~	0
투르크계민족은 황인임	0
사법부가 바뀌어야 함	0
시발 체다치즈 그거 비닐냄새 나서 비위 약한 애들은 못먹어	1
여전히 제일 별로던데... 질리는 스타일	1
주간아때가 3년전이구나	0
한채아가OOO인가요?	0
대가리에 필터없는 연봉 30억 강사vs대가리가 없는 용접공	1
그래픽은 미쳤다 진짜	0
아니. 여자로 환생해서 자기가한짓 당해보길.	0
매니토바 시베리아 촌구석 같은 곳임	0
이방은 억까 없지 ㅋㅋㅋ	0
솔직히 연기 쪼끔 별로긴해ㅋㅋㅋ	0
그래도 인강강사면 자중했어야 하는게 맞는거였어	0
딱 생긴대로 말하는 수준.	1
수리할일이 일년에 몇번이나 있겠냐	0
박나래 이시언만나오면 막말 너무실타	0
저 이후에 공개사과함	0
진짜 땡기네 국수 ~~	0
루슬란 스타일이 개 간지 ㄹㅇ 더파이팅 키보같음ㅋㅋㅋㅋ유리턱이 존나 안쓰러웠지만ㅜ 노빠꾸 파이팅 스타일ㅋㅋㅋㅋ	1
뭔가 큰걸 덮고자 하는 구린냄새가 난다 ㅋ	0
판이 점점 커지노 ㅋㅋ걍 얼마 안가고 묻힐 줄 알았는데 크루들이 들고 일어났네	0
밤중에 지하 내려가는 모습 공포	0
아니 회맛으로 먹는건데..	0
방송에서 술얘기좀 작작해라!	0
아직도 노무현이 살아있냐	0
대깨문들 죄없는 사람 또 신천지로 몰아갔구나	1
인도강은 왜 뛰어들어	0
슈마훠 ㅋㅋㅋㅋ	0
지금할수있어 ㅇㅇ	0
근데 이런 상황인거 이국종도 알고있던데본인 책 보니까	0
옵치로나가셈 ㅋ	0
중대 수학과면 자대 중에서도 ㄹㅇ 하위권 아님?아마 저 사람도 수능땐 수리가 1등급 못받았거나 다른 과목 낮아서점수 맞춰서 간거 아닐까?근데 뭐 따지고보면 중요한 건 가르치는 기술이 좋으면 되는거니까 노의미	0
난 깨고 볼꺼라ㅋㅋ	0
강남구, 송파구만 살아봐서 잘알못	0
왜 법의 잣대가 다르게 적용되는거지?	0
뭘기다려 지원하면 바로 들어가는구만ㅋㅋㅋ	0
이것도 좀 불안	0
그 인성이야말로 제자리걸음...ㅉㅉ	1
아임뚜렛도 울고갈 연기력 ㅇㅂㅇㅂ	0
이제 버러지들 몰려와 신고하여 블라인드 만들겠죠 ㅠ	1
양현석도 초범이니깐 불구속 이겠네 에휴	0
갈비먹구 싶다	0
니가 지금하는 소리가 뭔소린 줄은 알고 하는거?	0
윤서인?	0
가방 정보 아시는분 댓달아주심 감사요 ^^	0
쥐스피 2000ㅋㅋ	0
진짜 답이 없네그만해 불항해보여	0
혼자 와니?	0
이수만이 주식 다 뺐고 감옥살이 시켜야한다	0
모피어스아니잖아	0
대회조합이 왜 쎈지 알겠다	0
연예인은 다 말하고 살아야하나요ㅡㅡ	0
손기술이라고 하는게 옳지 머리랑 상관없음	0
ㄴㄴ 제일 딸리는건 니 아이큐 아님??ㅎ	1
무거운 부담감	0
바보뇨속 ㅋㅋ	0
글을 쓴다는 사람이란 어때야 하는 지를 보여주네요	0
위쪽 싸먹히지만 않으면 좋겠는데	0
네 다음 공현주	0
일단은 표현의 자유로 남겨놔야하는 것 같음	0
캔모아 ㅋㅋㅋ	0
이땅에 진정한 보수가 나와으면 좋겠다	0
방송에 리얼이 어딨냐	0
본인이 자기 일진이었다고 하는 인간이 어딨냐	0
<<탈콥맨	0
벤제마도 결혼식왔네	0
옆에서 자꾸 똑같은부분에서 틀리는거 누구야 대체 킹받네 ㅋㅋ	0
순하고 착하면 남자는 등쳐먹히고 여자는 걸레되기 딱 좋은 듯	1
이거 보고 똥겜됨 ㅋㅋㅋ	0
누님 이번엔 행복하시길...	0
우리나라에서 운영이 잘못함	0
전두환 우표가 제일 싸더라	0
희민아 오버그만하고 조용히 방송하자..	0
스카이림임?	0
여자는 남자 때 덜탄 여자가 최고	1
저거야말로 ㅋㅋㅋ	0
유재석은 사랑입니다 유산슬도 사랑이구요	0
맞음	0
애들 군대 기사좀 그만	0
이게 리지니M이랑 비교되었던가 ㅋㅋ	0
좋아 죽네ㅋㅋ	0
방송국 안에 있는 메갈이랑 일베를 쫓아내셈	1
엽문시발 걍 짱깨 쿵푸권사 몆이긴거임	1
언니들 요번에는 대박나자	0
전립선 그분 결혼 하시네 ㅋㅋ 행복 하세요	0
아오아vs아즈원 당신의 선택은?	0
과거는 지워지지 않는다 돈벌려고 성을 팔았던	0
이두희 이름이 참 좋네	0
써니씨 이겨요	0
그냥 PC 출시	0
나가수 팀버젼. 박봄은 왜 나온거냐?	0
손예진이 손해지 더늙어보여	0
유경 나은 진짜예쁨 망블하곤 비교가안됨ㅋㅋ	0
중국 여자 보는게 레전드네 ㄷㄷㄷ 뭔가 홀린거 같은데 표정이 ㄷㄷㄷ	0
daa	0
좀있으면 100억도 나오겠네 시발 ㅋㅋㅋㅋㅋㅋ	1
누군지는모르지먼 어차피안될거몸잘챙기고 살길	0
"이거 ""해줘"""	0
시골에는 다방 있어...아직...	0
반응은 어떠냐?	0
나는 장모년이 지랄하길래 장모님은 왜 그거에 예민하신데요? 이러니 아무말 못하더라	1
그래서 내가 ㅇㅂ줌	0
징수 구리네 ㅋㅋ	0
쳐 웃기는	1
pc 이슈	0
이쁜 효리	0
벌쳐 비율 9:1 된거봐 ㅋㅋㅋ	0
추카추카1000	0
ㅊㅋ ㅊㅋ	0
드디어 확정이네요...기대합니다	0
트순이체질이네	0
군대랑 똑같은데?	0
그대는 조금더 살쪄도 이쁠꺼야... ^^	0
보나가누구냐	0
그래도 현재 yg노랜 차트 1위 아싸!ㅋㅋ	0
잘보이지도않더만ㅡㅡ 쫌심했냉	0
뿌렸고 그걸 보고도 즐긴 놈들입니다	0
오락실 재떨이	0
질본이 다하구 가만 있다가 발표한거 가져와서 웅변하는건가?	0
민경훈한테 사과해	0
물총에 까나리 넣어서 옥상에서 쏘세요	0
몸 건강히~~ 푹쉬구 콘서트때 뵈용^^	0
슈퍼비 다시 봤다. 좋아졌다.	0
한국섭이 구린거기도 하고	0
쟤가 용접공볼때마다 7등급이하 나보다 덜떨어진새끼라고 생각할거아님	1
평소에 애미나 아줌마들이 너한테 잘생겼다 하는거 진짠줄 아는데	1
저분 학부어디나옴?	0
물줴 장실가	0
기집년들만보라고광고하네	1
속보! ㅈ댔다! ㅋㅋㅋㅋ ㅁㅈㅎ	1
앗!아까그새기잔어 개새기야	1
깔끔하게 이갸ㅕㅆ네	0
키아나 탑을가네 미드가네 꼴깝떨때부터 망한판	1
모르시는분이지만...죽지마세요..	0
너랑 대화하려니 수준이 너무 떨어진다 ㅋ	1
불쌍한 새끼	1
연습 쬐끔만 했으면 이겼겠네	0
ㅇㅈ	0
오랜만이다..통 안보이더니	0
오 욕할라 했는데 맞는 말임	0
어떻게 기억함??나는 싸이트 마다 비번 다 다르게 해놓았더니 기억이 안나고 비번찾기 용 메일도 다르다고 나와서 계정 새로만들려고 했더니 이미 있는 사람이라고 안되고	0
존트릭스 ㅋㅋㅋ	0
차짬 시강	0
일주일 내내 촬영하는것도 아니잖아ㅇ	0
아 그 유명한 니눈에만 이쁜 케이스네 ㅋㅋ	0
와 씨발 상상불허	1
권현빈얘기되게많네..	0
여기 구냥 스케이트장이네	0
아니 니 근거란게 있을꺼 아니야 ㅋㅋㅋㅋ	0
ㄹㅇ 투자 전문가들도 몇천 몇억 벌어도 한순간에 까먹는것도 몇천 몇억임 ㅋㅋㅋㅋ	0
댓글수  354	0
개,돼지들은 저런말이 지들에게 해당 안된단고 생각함	1
엽떡위에 치즈올려서 냄새맡음 벌써 뿅감	0
강하늘은 매력이 있어 누구나 그럴듯	0
심각하네	0
계집새끼덜도 군대 처보내야!	1
아안돼 빠져나가면 안돼!! 예지눈나 이번기회에 완전 묻어버려야한다구	0
기안 매력 쩔어	0
재미없어서그런듯	0
아임 쿠알라룸푸르 채널 안열고 뭐하노	0
멍청한부모덕에 자식만 죽어나네	0
정초에 재수없으니 치워라.	0
ㅇㅇ 나도 스팀가드 모바일로오게함 이메일 허벌이라 ㅋㅋㅋ	0
걍 천만원 주고 끝내자 아 진짜 지겹	0
아니 이름 뭐냐고 씹아 ㅋㅋ	1
두분보기좋네요ㅋ 행복하시길	0
당연한거 아니냐? 자기 몸건강 관리도 못하는애들이 용접공이니뭐니 하면 콧방귀 뀔듯	0
누가 누구한테	0
아직 확실하지도 않은데 벌써 손절 ㅇㅈㄹ	0
회종신	0
백두산 안티들 아직도 쫓아다니나?ㅋ	0
아이고... 곱게 늙자..ㅠ	0
A : 마스크쓰면 이쁘네!	0
디즈니 콜라보	0
템은 곱빼기안됨	0
눈썹문신좀 하지그래써ㅋㅋ	0
물 없이 담그는 오이지냐	0
그래픽이넘유치해	0
군대나 가라 연예병사야 ㅉㅉ	1
그런 게임이야 누나	0
그치만 공식대회 없잖아?	0
정상이 어딨노 다 본성은 미친 마음이지 근데 깨달은게 본성을 거스르고 반대로 나아가는게 인생인거 같더라 본성대로 살면 좃같아짐,, 특히 같이 살면, 여튼 감사	1
걍 심플하게 하실거면 세모꼴로 만드시면 될텐데	0
더킹 기다리고 있어요	0
야쿠자 ㅋㅋㅋㅋ	0
세트는 그녀석 아니지만 고수달이 왔네	0
역시 송혜교 안되는게없네	0
그래서 내가 아예 썅그지 동네도 개인택시 없으니 예시가 잘못됐다는 말인데 혼자 뭔 씹소리야	1
헤일로만 좋아하는 사람들도 많아서	0
업보쌓는중 ㅋㅋㅋ	0
50으로 보여요ㅎ	0
별 개같은 프로...	1
아니 아까 다야 10개를 5개로 후려칠땐 언제고	0
머가리 터진새끼는 ㅁㅈㅎ	1
(소련 붕괴, 아프리카/카리브/태평양 지역 신생 독립국들 급증)	0
화정인가요?	0
중국인 마음 잡으려면 금색이나 빨간색을 입었어야지 첫인상에서 가장 비호감을 주는 색상이 노란색이라던데	0
돈쳐들었다면서 망할것같다	0
손톱.젓가락질 보기싫다ㅡㅡ 휴ㅜㅜ	0
눈맞아구만 ㅉㅉ	0
근데 광대인거랑 위트있는거 다름	0
충전속도 짧아지면 많은양을 한거번에 넣어야 하는데 댁이사는 아파트단지 변압기 100배가 넘는 용량 으로 증설해야된다고요  집마다 2-3억씩 관리비 한큐에 가능할꺼임	0
즙짤가봐 바로 호스팅ㅋㅋ2700명	1
실제커플 응원해용~	0
멋쟁이 좀비네	0
님 롤하는게 더요	0
지랄하네 븅신 새끼 그짓거리 제일 잘하는게 일베였는데? 그럼 일베를 떠나 븅시년아	1
ㅋㅋㅋㅋ 그러다 cctv 돌려보고 악성 민원인으로 찍힐라	0
응 경찰안믿어 카르텔 같은 양아치 집답ㅅㄲ들	1
음 몇년후바람바람바람~~~	0
도라에몽에 귀달고 눈 바꾸고 끝냈네	0
직업이없는 얼굴만 반반한 남자는 안되는데	0
태연아 사계 너무좋아	0
김호중님 응원합니다	0
이게 ㅋㅋㅋ	0
광고 ㅋㅋ	0
뇌사왔네 ㅋㅋ	0
섹민이형 아니 섹민아 으휴.. 낯두꺼운놈	0
단독으로 낼 기사가 이렇게 없구나	0
스타워즈같네	0
이래서 남자 외모가 다는 아니라는 거 ㅋㅋㅋ	0
알탲 튕기는건 창모드 해야해요	0
진짜 쟤가 인터넷 방송 대통령이 틀린말이 아닌거같다 지금 10대중에서 기모띠 안쓰는 얘들이 없음 앞에 무조건 앙 무슨무슨 띠 다 붙이고	0
사이트 출신분	0
노산은 태아한테 안좋습니다	0
리소스팩 뭘 쓰신건지... 달이 동그란뎅....	0
인도에 확진자 숫자가 적은게 미스테리	0
모두수고하셨어요 정말 먹어보고싶어요ㅎ	0
목나가리	0
솔직히 울나라에서했으면 개꼴렸을듯	1
와 저 3층집 멋있다	0
탱크 터렛	0
잘살기바래요ㅜ	0
김세린이 탤런트였어? ㅋㅋㅋㅋ	0
뚜띠님 비행기안에서 피식	0
롤체 기강잡깈ㅋㅋㅋ	0
너무 마르셨다 맘고생 심했나봐 힘내세요ㅠ	0
이름이 세찌는 좀 그타~~	0
진지하게 현역 서성한 밑이면 걍 포기해 허송세월가능성 높음 나이먹으면 대가리굳어서 더힘들다	1
너나 영어 모르면서 나대지마라	0
무뉴뉴 숨이 붙는데	0
